Customer ID;Edad;Genero;Descripcion;Categoria;Fecha Compra;Unidades;PVP;Localizacion;Tamaño;Color;Temporada;Forma Envio;Metodo Pago;Frecuencia Compra
1277;51;Male;Boots;Footwear;27/12/2030;37;68;Wyoming;L;Turquoise;Spring;Next Day Air;Bank Transfer;Weekly
1278;19;Male;Blouse;Clothing;29/12/2030;5;97;Rhode Island;L;Green;Spring;Express;Venmo;Quarterly
1279;28;Male;Shorts;Clothing;31/12/2030;31;98;Utah;M;Violet;Fall;Next Day Air;Venmo;Fortnightly
1280;63;Male;Hoodie;Clothing;02/01/2031;18;56;Maryland;L;Charcoal;Fall;Express;Debit Card;Annually
1281;30;Male;Pants;Clothing;04/01/2031;39;78;Georgia;L;White;Winter;2-Day Shipping;Venmo;Every 3 Months
1282;29;Male;Belt;Accessories;06/01/2031;8;81;New Jersey;M;Olive;Spring;Store Pickup;Venmo;Bi-Weekly
1283;24;Male;Shirt;Clothing;08/01/2031;20;68;New Hampshire;L;Violet;Winter;Free Shipping;Venmo;Monthly
1284;69;Male;Shirt;Clothing;10/01/2031;23;94;Oregon;M;Violet;Winter;2-Day Shipping;Debit Card;Every 3 Months
1285;65;Male;Dress;Clothing;12/01/2031;38;93;Arkansas;M;Black;Spring;Express;PayPal;Fortnightly
1286;64;Male;Gloves;Accessories;14/01/2031;45;99;North Carolina;M;Charcoal;Fall;Next Day Air;Bank Transfer;Fortnightly
1287;40;Male;Gloves;Accessories;16/01/2031;44;49;West Virginia;L;Yellow;Winter;Next Day Air;Debit Card;Fortnightly
1288;24;Male;Jeans;Clothing;18/01/2031;20;28;Utah;XL;Blue;Winter;Standard;PayPal;Monthly
1289;66;Male;Belt;Accessories;20/01/2031;34;93;South Dakota;XL;Charcoal;Winter;Standard;PayPal;Bi-Weekly
1290;35;Male;Jacket;Outerwear;22/01/2031;10;24;New Hampshire;M;Red;Fall;Next Day Air;PayPal;Weekly
1291;67;Male;Skirt;Clothing;24/01/2031;3;35;Maryland;M;Indigo;Spring;Free Shipping;PayPal;Annually
1292;69;Male;Sandals;Footwear;26/01/2031;23;68;South Dakota;S;Beige;Spring;2-Day Shipping;Debit Card;Fortnightly
1293;26;Male;Belt;Accessories;28/01/2031;42;61;Kentucky;M;Maroon;Summer;Free Shipping;Bank Transfer;Annually
1294;23;Male;Sweater;Clothing;30/01/2031;30;74;Florida;XL;Yellow;Fall;Standard;Debit Card;Annually
1295;27;Male;Shirt;Clothing;01/02/2031;21;64;Texas;M;Silver;Summer;Standard;Cash;Every 3 Months
1296;30;Male;Sneakers;Footwear;03/02/2031;50;60;New Mexico;M;Olive;Fall;Standard;PayPal;Weekly
1297;48;Male;Jeans;Clothing;05/02/2031;16;29;South Dakota;S;Teal;Spring;Express;Cash;Bi-Weekly
1298;44;Male;Sandals;Footwear;07/02/2031;32;85;New Jersey;M;Silver;Summer;Standard;Venmo;Annually
1299;29;Male;Pants;Clothing;09/02/2031;14;81;Indiana;S;Indigo;Summer;Free Shipping;Bank Transfer;Fortnightly
1300;29;Male;Belt;Accessories;11/02/2031;42;23;Louisiana;L;Teal;Fall;2-Day Shipping;Venmo;Bi-Weekly
1301;67;Male;T-shirt;Clothing;13/02/2031;47;100;West Virginia;M;Charcoal;Spring;Next Day Air;Credit Card;Every 3 Months
1302;42;Male;Shirt;Clothing;15/02/2031;21;54;Maine;M;Orange;Fall;Express;Debit Card;Weekly
1303;23;Male;Sneakers;Footwear;17/02/2031;37;25;Idaho;M;Gold;Fall;Next Day Air;Credit Card;Monthly
1304;34;Male;Blouse;Clothing;19/02/2031;10;32;New York;L;Silver;Summer;Next Day Air;Credit Card;Annually
1305;64;Male;Backpack;Accessories;21/02/2031;18;63;Montana;S;Orange;Spring;2-Day Shipping;PayPal;Every 3 Months
1306;31;Male;Pants;Clothing;23/02/2031;2;56;Mississippi;XL;Peach;Spring;Express;PayPal;Every 3 Months
1307;54;Male;Sweater;Clothing;25/02/2031;40;33;Alaska;L;Brown;Winter;Next Day Air;PayPal;Annually
1308;23;Male;Coat;Outerwear;27/02/2031;43;32;Missouri;L;Black;Summer;Express;PayPal;Annually
1309;59;Male;Dress;Clothing;01/03/2031;14;38;Rhode Island;L;Red;Summer;Next Day Air;Credit Card;Every 3 Months
1310;32;Male;Blouse;Clothing;03/03/2031;41;21;Hawaii;L;Lavender;Summer;Store Pickup;Cash;Quarterly
1311;43;Male;Hoodie;Clothing;05/03/2031;38;59;South Carolina;L;Brown;Winter;Store Pickup;Credit Card;Every 3 Months
1312;32;Male;Shoes;Footwear;07/03/2031;12;87;Tennessee;M;Maroon;Fall;Express;Venmo;Annually
1313;66;Male;T-shirt;Clothing;09/03/2031;19;79;Missouri;M;Violet;Winter;Store Pickup;Bank Transfer;Monthly
1314;70;Male;Shoes;Footwear;11/03/2031;23;28;Missouri;M;Lavender;Summer;Free Shipping;Credit Card;Bi-Weekly
1315;42;Male;Boots;Footwear;13/03/2031;49;67;Missouri;S;Magenta;Summer;Free Shipping;Debit Card;Annually
1316;56;Male;Shorts;Clothing;15/03/2031;29;75;Mississippi;L;Green;Spring;2-Day Shipping;Debit Card;Quarterly
1317;28;Male;Belt;Accessories;17/03/2031;14;32;Arkansas;S;Lavender;Spring;Standard;Debit Card;Bi-Weekly
1318;28;Male;Pants;Clothing;19/03/2031;19;43;Kentucky;M;Green;Spring;Free Shipping;Cash;Monthly
1319;52;Male;Shorts;Clothing;21/03/2031;19;93;Connecticut;M;Maroon;Spring;Express;Credit Card;Bi-Weekly
1320;65;Male;Sunglasses;Accessories;23/03/2031;48;24;Oklahoma;M;Magenta;Spring;Standard;Bank Transfer;Weekly
1321;56;Male;Hat;Accessories;25/03/2031;19;31;California;XL;Teal;Fall;Free Shipping;Debit Card;Annually
1322;59;Male;T-shirt;Clothing;27/03/2031;45;84;Missouri;L;Orange;Winter;Express;Bank Transfer;Every 3 Months
1323;23;Male;Pants;Clothing;29/03/2031;17;74;Washington;M;Violet;Winter;Next Day Air;Bank Transfer;Quarterly
1324;58;Male;Shorts;Clothing;31/03/2031;15;62;New York;M;Yellow;Spring;Standard;Debit Card;Every 3 Months
1325;39;Male;Jewelry;Accessories;02/04/2031;11;77;Indiana;S;Orange;Summer;Free Shipping;Credit Card;Fortnightly
1326;28;Male;Backpack;Accessories;04/04/2031;1;73;Oregon;L;Gold;Summer;Express;Cash;Monthly
1327;40;Male;Shoes;Footwear;06/04/2031;17;50;Texas;M;Indigo;Spring;Free Shipping;Cash;Monthly
1328;52;Male;Coat;Outerwear;08/04/2031;37;40;Florida;M;Turquoise;Winter;Standard;Cash;Weekly
1329;37;Male;Sweater;Clothing;10/04/2031;40;97;Rhode Island;M;Orange;Winter;Standard;Bank Transfer;Weekly
1330;70;Male;Gloves;Accessories;12/04/2031;50;63;Texas;M;Indigo;Fall;Express;PayPal;Every 3 Months
1331;30;Male;Handbag;Accessories;14/04/2031;20;65;Vermont;M;Charcoal;Fall;Standard;PayPal;Bi-Weekly
1332;38;Male;Socks;Clothing;16/04/2031;8;91;Maryland;M;Lavender;Spring;Standard;PayPal;Bi-Weekly
1333;66;Male;Hoodie;Clothing;18/04/2031;16;60;Alaska;S;Gold;Spring;Store Pickup;Bank Transfer;Quarterly
1334;29;Male;Pants;Clothing;20/04/2031;9;69;Idaho;M;Lavender;Winter;Next Day Air;Bank Transfer;Quarterly
1335;46;Male;Coat;Outerwear;22/04/2031;12;52;West Virginia;S;White;Spring;Store Pickup;Venmo;Monthly
1336;56;Male;Boots;Footwear;24/04/2031;26;49;Nevada;M;Lavender;Fall;2-Day Shipping;Credit Card;Weekly
1337;23;Male;Sneakers;Footwear;26/04/2031;44;85;Oregon;M;Charcoal;Spring;Store Pickup;Debit Card;Fortnightly
1338;37;Male;Sweater;Clothing;28/04/2031;19;86;Tennessee;L;Silver;Spring;Express;Credit Card;Bi-Weekly
1339;56;Male;Handbag;Accessories;30/04/2031;43;51;Alabama;S;Yellow;Winter;Standard;PayPal;Fortnightly
1340;36;Male;Belt;Accessories;02/05/2031;5;56;Indiana;L;Olive;Winter;Next Day Air;Bank Transfer;Every 3 Months
1341;40;Male;Belt;Accessories;04/05/2031;5;72;Idaho;M;Peach;Fall;Next Day Air;Debit Card;Every 3 Months
1342;26;Male;Hoodie;Clothing;06/05/2031;31;27;Rhode Island;XL;Yellow;Fall;Standard;Bank Transfer;Quarterly
1343;57;Male;Sunglasses;Accessories;08/05/2031;11;43;Arizona;XL;Yellow;Summer;2-Day Shipping;Bank Transfer;Monthly
1344;68;Male;Sneakers;Footwear;10/05/2031;34;56;Florida;M;Indigo;Spring;Standard;Bank Transfer;Monthly
1345;56;Male;T-shirt;Clothing;12/05/2031;14;37;New York;S;Violet;Fall;Next Day Air;Cash;Annually
1346;40;Male;Dress;Clothing;14/05/2031;42;21;Nebraska;M;White;Fall;Standard;Venmo;Weekly
1347;44;Male;Hoodie;Clothing;16/05/2031;15;91;Mississippi;L;White;Winter;Free Shipping;Venmo;Bi-Weekly
1348;44;Male;Sweater;Clothing;18/05/2031;47;95;Vermont;M;Cyan;Summer;2-Day Shipping;Bank Transfer;Monthly
1349;19;Male;Belt;Accessories;20/05/2031;23;54;Nebraska;XL;Purple;Spring;Standard;Credit Card;Fortnightly
1350;21;Male;Socks;Clothing;22/05/2031;23;36;South Carolina;XL;Black;Spring;Next Day Air;Cash;Bi-Weekly
1351;31;Male;Sunglasses;Accessories;24/05/2031;1;71;Delaware;M;Orange;Fall;Next Day Air;Cash;Every 3 Months
1352;30;Male;Coat;Outerwear;26/05/2031;28;31;Vermont;L;Maroon;Summer;2-Day Shipping;Bank Transfer;Quarterly
1353;65;Male;Hat;Accessories;28/05/2031;37;89;Indiana;XL;Orange;Spring;Next Day Air;Credit Card;Bi-Weekly
1354;39;Male;Pants;Clothing;30/05/2031;4;83;Oregon;M;Teal;Winter;Next Day Air;Cash;Every 3 Months
1355;64;Male;Backpack;Accessories;01/06/2031;21;42;Maryland;M;Gray;Spring;2-Day Shipping;Bank Transfer;Quarterly
1356;59;Male;Shorts;Clothing;03/06/2031;50;91;Florida;M;Blue;Summer;2-Day Shipping;PayPal;Bi-Weekly
1357;49;Male;Jacket;Outerwear;05/06/2031;34;61;Indiana;M;Cyan;Spring;Free Shipping;Bank Transfer;Annually
1358;24;Male;Backpack;Accessories;07/06/2031;20;66;Texas;S;Red;Summer;Next Day Air;Cash;Quarterly
1359;19;Male;Scarf;Accessories;09/06/2031;25;22;Nebraska;XL;Pink;Spring;Store Pickup;Venmo;Every 3 Months
1360;27;Male;Hoodie;Clothing;11/06/2031;26;68;North Carolina;S;Cyan;Winter;Store Pickup;Bank Transfer;Fortnightly
1361;56;Male;Skirt;Clothing;13/06/2031;4;43;Alabama;L;Black;Fall;Express;Bank Transfer;Annually
1362;49;Male;Dress;Clothing;15/06/2031;39;32;Alabama;M;Beige;Fall;Next Day Air;Debit Card;Monthly
1363;41;Male;Coat;Outerwear;17/06/2031;29;46;Colorado;M;Gray;Fall;Express;Cash;Weekly
1364;36;Male;Blouse;Clothing;19/06/2031;47;90;Wisconsin;L;Red;Summer;Express;PayPal;Quarterly
1365;68;Male;Hat;Accessories;21/06/2031;5;75;Delaware;L;Yellow;Fall;Express;Cash;Every 3 Months
1366;28;Male;Handbag;Accessories;23/06/2031;18;69;Indiana;M;Magenta;Winter;Store Pickup;Bank Transfer;Fortnightly
1367;45;Male;Belt;Accessories;25/06/2031;10;40;Iowa;M;Magenta;Fall;Free Shipping;Credit Card;Fortnightly
1368;60;Male;Belt;Accessories;27/06/2031;25;63;Iowa;S;Black;Fall;Express;Cash;Quarterly
1369;21;Male;Shirt;Clothing;29/06/2031;2;36;Wisconsin;L;Orange;Summer;Express;Cash;Weekly
1370;32;Male;Shoes;Footwear;01/07/2031;48;75;Iowa;M;Green;Winter;Standard;Venmo;Fortnightly
1371;27;Male;Scarf;Accessories;03/07/2031;41;67;Montana;L;Peach;Summer;2-Day Shipping;Bank Transfer;Every 3 Months
1372;40;Male;Pants;Clothing;05/07/2031;42;64;Mississippi;M;Charcoal;Spring;Store Pickup;Credit Card;Monthly
1373;64;Male;Blouse;Clothing;07/07/2031;44;61;Michigan;M;Gray;Fall;2-Day Shipping;PayPal;Bi-Weekly
1374;18;Male;Gloves;Accessories;09/07/2031;6;40;Virginia;L;Turquoise;Winter;Store Pickup;Cash;Quarterly
1375;22;Male;Handbag;Accessories;11/07/2031;5;97;New York;M;Red;Fall;Free Shipping;Bank Transfer;Quarterly
1376;42;Male;Sneakers;Footwear;13/07/2031;8;31;Maine;L;Brown;Spring;2-Day Shipping;Credit Card;Annually
1377;57;Male;Sandals;Footwear;15/07/2031;24;65;New Jersey;L;Pink;Spring;Free Shipping;PayPal;Annually
1378;33;Male;Sunglasses;Accessories;17/07/2031;42;54;Maryland;L;Olive;Spring;Next Day Air;Venmo;Monthly
1379;37;Male;Jacket;Outerwear;19/07/2031;24;49;Kentucky;XL;Lavender;Fall;Free Shipping;Venmo;Weekly
1380;21;Male;T-shirt;Clothing;21/07/2031;38;64;Minnesota;L;Purple;Fall;2-Day Shipping;Venmo;Bi-Weekly
1381;51;Male;Sneakers;Footwear;23/07/2031;41;35;Massachusetts;S;Beige;Winter;Standard;Cash;Fortnightly
1382;30;Male;Shoes;Footwear;25/07/2031;48;86;Illinois;L;Green;Winter;Standard;Venmo;Quarterly
1383;68;Male;Jacket;Outerwear;27/07/2031;16;55;Michigan;L;Brown;Winter;Express;Bank Transfer;Quarterly
1384;36;Male;Scarf;Accessories;29/07/2031;4;58;Wisconsin;M;Beige;Spring;Express;Venmo;Monthly
1385;46;Male;Sneakers;Footwear;31/07/2031;8;96;Alaska;M;Beige;Fall;Standard;Bank Transfer;Weekly
1386;41;Male;Jewelry;Accessories;02/08/2031;1;64;Mississippi;M;Indigo;Fall;Store Pickup;Bank Transfer;Bi-Weekly
1387;68;Male;Jacket;Outerwear;04/08/2031;4;56;Oregon;M;Silver;Fall;Next Day Air;Debit Card;Quarterly
1388;21;Male;Blouse;Clothing;06/08/2031;20;85;Maryland;M;Gold;Winter;Standard;Credit Card;Monthly
1389;62;Male;Dress;Clothing;08/08/2031;40;23;Arkansas;M;Lavender;Spring;Express;Cash;Quarterly
1390;59;Male;Scarf;Accessories;10/08/2031;8;72;Illinois;L;Orange;Fall;Store Pickup;Debit Card;Fortnightly
1391;25;Male;Hat;Accessories;12/08/2031;42;38;Arkansas;M;Maroon;Summer;Standard;Debit Card;Weekly
1392;53;Male;Blouse;Clothing;14/08/2031;38;29;Mississippi;S;White;Winter;Express;Credit Card;Annually
1393;31;Male;Gloves;Accessories;16/08/2031;34;46;Arkansas;M;Yellow;Spring;Express;Venmo;Every 3 Months
1394;46;Male;Gloves;Accessories;18/08/2031;14;58;Idaho;L;Yellow;Spring;Express;PayPal;Fortnightly
1395;26;Male;Coat;Outerwear;20/08/2031;39;43;Iowa;L;Magenta;Fall;Next Day Air;Cash;Weekly
1396;47;Male;Scarf;Accessories;22/08/2031;40;32;West Virginia;L;Turquoise;Spring;Next Day Air;PayPal;Bi-Weekly
1397;37;Male;Pants;Clothing;24/08/2031;49;30;Wisconsin;XL;Lavender;Winter;Next Day Air;Debit Card;Monthly
1398;55;Male;Sunglasses;Accessories;26/08/2031;33;67;Massachusetts;S;Magenta;Summer;Store Pickup;PayPal;Annually
1399;30;Male;Dress;Clothing;28/08/2031;25;45;Texas;M;Cyan;Summer;Free Shipping;Credit Card;Weekly
1400;19;Male;Hat;Accessories;30/08/2031;48;81;Nebraska;M;Olive;Winter;Store Pickup;Venmo;Annually
1401;36;Male;Backpack;Accessories;01/09/2031;22;23;Nevada;M;Red;Fall;Next Day Air;Credit Card;Every 3 Months
1402;23;Male;Sandals;Footwear;03/09/2031;1;59;Indiana;M;Blue;Fall;2-Day Shipping;PayPal;Weekly
1403;62;Male;Sunglasses;Accessories;05/09/2031;47;21;North Dakota;L;White;Summer;Express;PayPal;Monthly
1404;26;Male;Backpack;Accessories;07/09/2031;20;20;Georgia;M;Peach;Spring;Store Pickup;Credit Card;Bi-Weekly
1405;36;Male;Jewelry;Accessories;09/09/2031;10;28;New Mexico;M;Charcoal;Winter;Next Day Air;Debit Card;Weekly
1406;33;Male;Socks;Clothing;11/09/2031;39;100;New Hampshire;M;Peach;Winter;Store Pickup;Credit Card;Monthly
1407;32;Male;Shirt;Clothing;13/09/2031;15;46;Washington;L;Turquoise;Spring;Express;Debit Card;Monthly
1408;56;Male;Handbag;Accessories;15/09/2031;11;61;Nevada;XL;Charcoal;Spring;Express;Credit Card;Annually
1409;58;Male;Blouse;Clothing;17/09/2031;38;58;Maine;M;Yellow;Winter;Free Shipping;Venmo;Weekly
1410;34;Male;Backpack;Accessories;19/09/2031;41;50;Idaho;M;Blue;Spring;Standard;Cash;Fortnightly
1411;61;Male;Hat;Accessories;21/09/2031;18;93;Tennessee;M;Purple;Summer;Store Pickup;Debit Card;Annually
1412;48;Male;Skirt;Clothing;23/09/2031;13;24;Louisiana;L;Green;Summer;Store Pickup;Venmo;Quarterly
1413;25;Male;Shorts;Clothing;25/09/2031;43;100;Michigan;M;Charcoal;Summer;2-Day Shipping;Venmo;Annually
1414;51;Male;Blouse;Clothing;27/09/2031;12;79;New Hampshire;S;Indigo;Fall;Store Pickup;Bank Transfer;Quarterly
1415;29;Male;Socks;Clothing;29/09/2031;3;51;Minnesota;M;Black;Summer;Store Pickup;Credit Card;Bi-Weekly
1416;54;Male;Belt;Accessories;01/10/2031;12;90;Illinois;M;Blue;Winter;Free Shipping;Credit Card;Every 3 Months
1417;48;Male;Boots;Footwear;03/10/2031;46;56;Idaho;L;Silver;Summer;Free Shipping;Cash;Quarterly
1418;62;Male;Shorts;Clothing;05/10/2031;21;25;Montana;S;Brown;Spring;Standard;Debit Card;Fortnightly
1419;18;Male;Shirt;Clothing;07/10/2031;23;75;Alabama;M;Violet;Summer;2-Day Shipping;Venmo;Every 3 Months
1420;43;Male;Handbag;Accessories;09/10/2031;4;75;Montana;M;Orange;Summer;Free Shipping;Debit Card;Quarterly
1421;22;Male;Jeans;Clothing;11/10/2031;45;53;California;XL;Gray;Summer;Store Pickup;PayPal;Every 3 Months
1422;68;Male;Dress;Clothing;13/10/2031;24;100;Pennsylvania;S;Gold;Spring;Standard;Bank Transfer;Fortnightly
1423;44;Male;Dress;Clothing;15/10/2031;3;27;Texas;L;Charcoal;Fall;Free Shipping;PayPal;Bi-Weekly
1424;51;Male;Sandals;Footwear;17/10/2031;12;60;Michigan;S;Black;Fall;Free Shipping;Venmo;Every 3 Months
1425;66;Male;Jacket;Outerwear;19/10/2031;34;23;Connecticut;S;Indigo;Fall;Standard;Bank Transfer;Every 3 Months
1426;59;Male;Coat;Outerwear;21/10/2031;39;40;Wyoming;S;White;Winter;Next Day Air;Credit Card;Annually
1427;60;Male;Pants;Clothing;23/10/2031;35;38;Michigan;M;Yellow;Summer;Free Shipping;PayPal;Every 3 Months
1428;31;Male;Backpack;Accessories;25/10/2031;8;90;South Dakota;S;Orange;Summer;Store Pickup;Credit Card;Annually
1429;20;Male;Blouse;Clothing;27/10/2031;42;97;North Dakota;S;Green;Summer;Express;PayPal;Quarterly
1430;24;Male;Skirt;Clothing;29/10/2031;6;38;Maryland;L;Gold;Fall;Standard;Credit Card;Every 3 Months
1431;48;Male;Sandals;Footwear;31/10/2031;3;30;Michigan;S;Orange;Summer;Free Shipping;Credit Card;Fortnightly
1432;39;Male;Pants;Clothing;02/11/2031;29;88;South Dakota;M;Cyan;Fall;Express;Venmo;Quarterly
1433;34;Male;Hat;Accessories;04/11/2031;32;33;Florida;L;Black;Winter;Express;Debit Card;Quarterly
1434;70;Male;Hoodie;Clothing;06/11/2031;45;60;Minnesota;L;Yellow;Winter;Next Day Air;Debit Card;Weekly
1435;59;Male;Sweater;Clothing;08/11/2031;21;64;New York;L;Maroon;Summer;Free Shipping;Debit Card;Bi-Weekly
1436;45;Male;Scarf;Accessories;10/11/2031;41;95;Oregon;XL;Black;Fall;Standard;Cash;Weekly
1437;35;Male;Sneakers;Footwear;12/11/2031;23;83;Minnesota;M;Gray;Winter;Free Shipping;PayPal;Fortnightly
1438;69;Male;Boots;Footwear;14/11/2031;14;97;Montana;XL;Orange;Winter;Free Shipping;Cash;Annually
1439;58;Male;Coat;Outerwear;16/11/2031;24;38;Washington;M;Cyan;Spring;Standard;Debit Card;Monthly
1440;25;Male;Boots;Footwear;18/11/2031;25;48;New Mexico;M;Magenta;Summer;Next Day Air;Cash;Fortnightly
1441;27;Male;Sandals;Footwear;20/11/2031;13;76;Arizona;M;Pink;Spring;Standard;Venmo;Monthly
1442;34;Male;Pants;Clothing;22/11/2031;3;25;Nebraska;S;Turquoise;Summer;Free Shipping;Venmo;Every 3 Months
1443;53;Male;Hoodie;Clothing;24/11/2031;42;92;Idaho;S;Violet;Spring;2-Day Shipping;Credit Card;Annually
1444;58;Male;Sandals;Footwear;26/11/2031;2;47;Idaho;L;Teal;Fall;Next Day Air;Cash;Monthly
1445;32;Male;Sweater;Clothing;28/11/2031;26;36;Vermont;L;Pink;Fall;Express;Cash;Quarterly
1446;64;Male;Belt;Accessories;30/11/2031;24;51;Arkansas;M;Gold;Fall;2-Day Shipping;Credit Card;Annually
1447;63;Male;Jeans;Clothing;02/12/2031;6;35;Wyoming;XL;Red;Summer;Express;Credit Card;Quarterly
1448;23;Male;Hoodie;Clothing;04/12/2031;25;57;New Mexico;S;Beige;Summer;Next Day Air;PayPal;Monthly
1449;64;Male;Boots;Footwear;06/12/2031;11;95;West Virginia;M;Black;Summer;Free Shipping;Credit Card;Every 3 Months
1450;18;Male;Socks;Clothing;08/12/2031;20;41;New York;L;Lavender;Winter;Store Pickup;Cash;Every 3 Months
1451;25;Male;Dress;Clothing;10/12/2031;25;44;Illinois;S;Teal;Winter;Free Shipping;Cash;Quarterly
1452;54;Male;Jacket;Outerwear;12/12/2031;35;34;Utah;M;Maroon;Fall;Next Day Air;PayPal;Quarterly
1453;60;Male;Jacket;Outerwear;14/12/2031;11;25;Colorado;L;Blue;Spring;2-Day Shipping;Bank Transfer;Quarterly
1454;36;Male;Boots;Footwear;16/12/2031;41;93;Virginia;S;Teal;Winter;2-Day Shipping;Bank Transfer;Fortnightly
1455;66;Male;Sneakers;Footwear;18/12/2031;17;50;Georgia;L;Maroon;Winter;Free Shipping;Credit Card;Annually
1456;60;Male;Pants;Clothing;20/12/2031;1;79;Alabama;L;Silver;Fall;Express;PayPal;Every 3 Months
1457;59;Male;Coat;Outerwear;22/12/2031;30;100;Montana;S;Olive;Spring;Store Pickup;PayPal;Every 3 Months
1458;58;Male;Shirt;Clothing;24/12/2031;47;57;Pennsylvania;S;Gray;Spring;Express;Venmo;Fortnightly
1459;35;Male;Sweater;Clothing;26/12/2031;34;28;Missouri;M;Peach;Spring;2-Day Shipping;Venmo;Weekly
1460;20;Male;Shoes;Footwear;28/12/2031;18;35;Maine;L;Yellow;Winter;Express;Venmo;Fortnightly
1461;70;Male;Boots;Footwear;30/12/2031;33;85;Pennsylvania;L;Violet;Fall;Standard;Venmo;Bi-Weekly
1462;54;Male;Sunglasses;Accessories;01/01/2032;42;95;Oregon;S;Red;Summer;2-Day Shipping;Venmo;Quarterly
1463;38;Male;Sneakers;Footwear;03/01/2032;2;90;Utah;S;Charcoal;Summer;2-Day Shipping;Venmo;Quarterly
1464;54;Male;Jewelry;Accessories;05/01/2032;1;49;Oklahoma;M;Beige;Summer;Store Pickup;Bank Transfer;Monthly
1465;33;Male;Belt;Accessories;07/01/2032;23;92;Montana;M;Peach;Winter;2-Day Shipping;Bank Transfer;Quarterly
1466;46;Male;Gloves;Accessories;09/01/2032;42;72;Nebraska;XL;Violet;Winter;Store Pickup;Cash;Bi-Weekly
1467;58;Male;Shorts;Clothing;11/01/2032;3;71;Alabama;M;Green;Summer;Store Pickup;PayPal;Annually
1468;30;Male;Jewelry;Accessories;13/01/2032;16;27;Ohio;XL;Olive;Winter;Store Pickup;Debit Card;Fortnightly
1469;42;Male;Gloves;Accessories;15/01/2032;46;39;Arkansas;S;Silver;Fall;Express;Cash;Fortnightly
1470;28;Male;Jewelry;Accessories;17/01/2032;31;98;Mississippi;M;Purple;Winter;Standard;PayPal;Every 3 Months
1471;43;Male;Sandals;Footwear;19/01/2032;15;27;California;M;Silver;Spring;Next Day Air;Cash;Every 3 Months
1472;31;Male;Jewelry;Accessories;21/01/2032;48;71;Alaska;S;Gray;Spring;2-Day Shipping;Venmo;Every 3 Months
1473;39;Male;Hat;Accessories;23/01/2032;11;24;Indiana;L;Turquoise;Spring;Store Pickup;Cash;Weekly
1474;69;Male;Shorts;Clothing;25/01/2032;20;63;Wisconsin;M;Violet;Fall;Express;Credit Card;Every 3 Months
1475;31;Male;Sweater;Clothing;27/01/2032;6;72;New Jersey;S;Pink;Fall;Next Day Air;Credit Card;Monthly
1476;44;Male;Blouse;Clothing;29/01/2032;24;61;Rhode Island;M;Teal;Spring;Express;Cash;Monthly
1477;39;Male;Hat;Accessories;31/01/2032;18;56;Wyoming;M;Magenta;Fall;Next Day Air;Credit Card;Monthly
1478;24;Male;Belt;Accessories;02/02/2032;1;32;Oregon;XL;Silver;Summer;Standard;PayPal;Every 3 Months
1479;28;Male;Gloves;Accessories;04/02/2032;13;23;Washington;M;Blue;Summer;Free Shipping;Venmo;Bi-Weekly
1480;48;Male;Coat;Outerwear;06/02/2032;2;100;Washington;L;Black;Spring;Standard;Bank Transfer;Weekly
1481;39;Male;Jewelry;Accessories;08/02/2032;26;74;New Hampshire;M;Gold;Fall;Express;Cash;Quarterly
1482;64;Male;Skirt;Clothing;10/02/2032;31;33;Maryland;S;Gray;Spring;Standard;PayPal;Quarterly
1483;28;Male;Gloves;Accessories;12/02/2032;43;67;Wisconsin;S;Magenta;Spring;2-Day Shipping;Bank Transfer;Weekly
1484;39;Male;Jewelry;Accessories;14/02/2032;12;61;Massachusetts;S;Yellow;Summer;Next Day Air;Debit Card;Bi-Weekly
1485;49;Male;Shorts;Clothing;16/02/2032;22;46;Nebraska;M;Teal;Summer;Store Pickup;Venmo;Every 3 Months
1486;22;Male;Gloves;Accessories;18/02/2032;3;56;Nebraska;L;Red;Spring;Standard;Cash;Fortnightly
1487;25;Male;Sneakers;Footwear;20/02/2032;23;73;Idaho;S;Yellow;Spring;Free Shipping;Venmo;Every 3 Months
1488;40;Male;Skirt;Clothing;22/02/2032;26;44;Arizona;L;Black;Summer;Store Pickup;PayPal;Annually
1489;23;Male;Hat;Accessories;24/02/2032;37;44;Hawaii;L;Pink;Winter;Standard;Credit Card;Weekly
1490;24;Male;Jewelry;Accessories;26/02/2032;42;26;Missouri;XL;Magenta;Summer;Next Day Air;Venmo;Quarterly
1491;66;Male;Sneakers;Footwear;28/02/2032;15;52;Louisiana;L;Olive;Spring;Express;Venmo;Bi-Weekly
